E	Esq	M	Msq	N_tot
0.0	0.0	0.0	0.0	0.0
-2.771074743972865	7.67885523668428	-0.5	0.25	1.0
-1.1027093065389002	1.2159678147275021	-0.5	0.25	1.0
-0.6957132701358713	0.4840169542431478	-0.5	0.25	1.0
0.5058298392238114	0.2558638262491869	-0.5	0.25	1.0
0.6538331306466367	0.42749776273118195	-0.5	0.25	1.0
1.4556048657300633	2.1187855251370356	-0.5	0.25	1.0
1.9542294850471416	3.819012880227616	-0.5	0.25	1.0
-3.873784050511773	15.006202869999399	-1.0	1.0	2.0
-3.4667880141087437	12.018619134768047	-1.0	1.0	2.0
-2.2652449047490606	5.13133447849158	-1.0	1.0	2.0
-2.1172416133262333	4.482712049200271	-1.0	1.0	2.0
-1.798422576674776	3.2343237642935403	-1.0	1.0	2.0
-1.3154698782428067	1.7304610005641448	-1.0	1.0	2.0
-0.8168452589257287	0.6672361770294407	-1.0	1.0	2.0
-0.5968794673150937	0.35626509850235	-1.0	1.0	2.0
-0.44887617589226325	0.20148982128366205	-1.0	1.0	2.0
-0.18988343091206206	0.036055717334935844	-1.0	1.0	2.0
-0.04188013948923652	0.0017539460836379084	-1.0	1.0	2.0
0.35289555919116067	0.12453527569684199	-1.0	1.0	2.0
0.7598915955941923	0.5774352370546875	-1.0	1.0	2.0
0.8515201785082382	0.725086614406702	-1.0	1.0	2.0
1.159662969870444	1.3448182036887382	-1.0	1.0	2.0
1.2585162149112703	1.5838630631945907	-1.0	1.0	2.0
1.9614347049538732	3.8472261017974874	-1.0	1.0	2.0
2.1094379963766987	4.449728660557741	-1.0	1.0	2.0
2.4600593242709508	6.051891878932447	-1.0	1.0	2.0
2.608062615693777	6.801990607379467	-1.0	1.0	2.0
3.4098343507772046	11.6269702997402	-1.0	1.0	2.0
-4.569497320647649	20.880305763406042	-1.5	2.25	3.0
-3.3679542112879712	11.34311556933238	-1.5	2.25	3.0
-3.219950919865144	10.368083926340386	-1.5	2.25	3.0
-2.9609581748849303	8.767273313417897	-1.5	2.25	3.0
-2.8129548834621048	7.912715176393303	-1.5	2.25	3.0
-2.4181791847817147	5.847590569711558	-1.5	2.25	3.0
-2.011183148378681	4.044857656322383	-1.5	2.25	3.0
-1.919554565464634	3.6846897297961196	-1.5	2.25	3.0
-1.6114117741024252	2.5966479057159253	-1.5	2.25	3.0
-1.5125585290616028	2.2878333038369996	-1.5	2.25	3.0
-1.2925927374509643	1.6707959849109775	-1.5	2.25	3.0
-1.1445894460281396	1.3100849999590036	-1.5	2.25	3.0
-0.8096400390190004	0.6555169927826885	-1.5	2.25	3.0
-0.6616367475961749	0.4377631857696444	-1.5	2.25	3.0
-0.3428177109447086	0.11752398293736976	-1.5	2.25	3.0
-0.3110154197019206	0.09673059129236182	-1.5	2.25	3.0
-0.16301212827909506	0.026572953966080143	-1.5	2.25	3.0
0.05695366333154084	0.0032437197668824993	-1.5	2.25	3.0
0.1558069083723681	0.02427579269655551	-1.5	2.25	3.0
0.46394969973457156	0.2152493238837991	-1.5	2.25	3.0
0.638759606804336	0.4080138352848299	-1.5	2.25	3.0
0.8587253984149688	0.7374093098829468	-1.5	2.25	3.0
1.0067286898377956	1.0135026549425246	-1.5	2.25	3.0
1.265721434818003	1.6020507505577444	-1.5	2.25	3.0
1.3573500177320477	1.8423990706371902	-1.5	2.25	3.0
1.4137247262408286	1.9986176015847057	-1.5	2.25	3.0
1.5053533091548736	2.2660885853835286	-1.5	2.25	3.0
1.7643460541350802	3.112916998742027	-1.5	2.25	3.0
1.9123493455579061	3.657080019455752	-1.5	2.25	3.0
2.3071250442383002	5.3228259697515785	-1.5	2.25	3.0
2.615267835600508	6.8396258519265665	-1.5	2.25	3.0
2.714121080641333	7.366453240381678	-1.5	2.25	3.0
3.1138924549175853	9.696326220792665	-1.5	2.25	3.0
3.915664190001013	15.332426048856291	-1.5	2.25	3.0
4.063667481423839	16.513393399581567	-1.5	2.25	3.0
-4.06366748142384	16.513393399581574	-2.0	4.0	4.0
-3.915664190001014	15.332426048856298	-2.0	4.0	4.0
-3.1138924549175835	9.696326220792654	-2.0	4.0	4.0
-2.7141210806413314	7.366453240381668	-2.0	4.0	4.0
