E	Esq	M	Msq	N_tot
0.0	0.0	0.0	0.0	0.0
-2.342923082777161	5.489288571810036	-0.5	0.25	1.0
-1.414213562373093	1.999999999999994	-0.5	0.25	1.0
-0.47068341987115914	0.22154288174160988	-0.5	0.25	1.0
-2.220446049250313e-16	4.930380657631324e-32	-0.5	0.25	1.0
1.0000000000000022	1.0000000000000044	-0.5	0.25	1.0
1.4142135623730954	2.000000000000001	-0.5	0.25	1.0
1.81360650264833	3.2891685464483067	-0.5	0.25	1.0
-3.7571366451502617	14.116075770330964	-1.0	1.0	2.0
-2.8136065026483297	7.916381551744966	-1.0	1.0	2.0
-2.342923082777165	5.489288571810055	-1.0	1.0	2.0
-1.8848969822442556	3.5528366336735018	-1.0	1.0	2.0
-1.4142135623730927	1.9999999999999933	-1.0	1.0	2.0
-1.3429230827771685	1.803442406255734	-1.0	1.0	2.0
-0.928709520404071	0.8625013732891594	-1.0	1.0	2.0
-0.5293165801288375	0.2801760419992881	-1.0	1.0	2.0
-0.470683419871158	0.22154288174160883	-1.0	1.0	2.0
-0.41421356237309226	0.1715728752538076	-1.0	1.0	2.0
8.881784197001252e-16	7.888609052210118e-31	-1.0	1.0	2.0
0.3993929402752361	0.1595147207416983	-1.0	1.0	2.0
0.5293165801288393	0.28017604199928997	-1.0	1.0	2.0
0.9435301425019351	0.890249129809722	-1.0	1.0	2.0
1.0000000000000009	1.0000000000000018	-1.0	1.0	2.0
1.342923082777171	1.8034424062557404	-1.0	1.0	2.0
1.414213562373097	2.0000000000000053	-1.0	1.0	2.0
1.8136065026483312	3.2891685464483116	-1.0	1.0	2.0
2.414213562373095	5.82842712474619	-1.0	1.0	2.0
2.813606502648331	7.916381551744973	-1.0	1.0	2.0
3.2278200650214255	10.418822372154919	-1.0	1.0	2.0
-4.227820065021426	17.874462502197773	-1.5	2.25	3.0
-3.7571366451502666	14.116075770331	-1.5	2.25	3.0
-2.8136065026483337	7.916381551744988	-1.5	2.25	3.0
-2.7571366451502684	7.601802480030477	-1.5	2.25	3.0
-2.3429230827771743	5.489288571810098	-1.5	2.25	3.0
-1.9435301425019293	3.77730941481357	-1.5	2.25	3.0
-1.8848969822442552	3.5528366336735	-1.5	2.25	3.0
-1.8136065026483337	3.2891685464483205	-1.5	2.25	3.0
-1.3993929402752325	1.9583006012921604	-1.5	2.25	3.0
-1.3429230827771708	1.80344240625574	-1.5	2.25	3.0
-0.9999999999999991	0.9999999999999982	-1.5	2.25	3.0
-0.9287095204040696	0.862501373289157	-1.5	2.25	3.0
-0.8848969822442578	0.7830426691849943	-1.5	2.25	3.0
-0.5293165801288389	0.28017604199928947	-1.5	2.25	3.0
-0.47068341987116114	0.22154288174161177	-1.5	2.25	3.0
-0.41421356237309315	0.17157287525380832	-1.5	2.25	3.0
-0.07129047959592327	0.005082332481016753	-1.5	2.25	3.0
0.0	0.0	-1.5	2.25	3.0
0.07129047959592683	0.005082332481017259	-1.5	2.25	3.0
0.39939294027523653	0.15951472074169865	-1.5	2.25	3.0
0.4706834198711607	0.22154288174161135	-1.5	2.25	3.0
0.5293165801288402	0.2801760419992909	-1.5	2.25	3.0
