E	Esq	M	Msq	N_tot
0.0	0.0	0.0	0.0	0.0
-2.9240343516535656	8.549976889650088	-0.5	0.25	1.0
-1.5760212387334007	2.483842944938763	-0.5	0.25	1.0
-0.3149256037300978	0.0991781358847666	-0.5	0.25	1.0
0.5289210514412794	0.2797574786577486	-0.5	0.25	1.0
1.000000000000003	1.0000000000000062	-0.5	0.25	1.0
1.3363144699842957	1.7857363626894092	-0.5	0.25	1.0
1.9497456726914968	3.801508188179217	-0.5	0.25	1.0
-4.500055590386975	20.250500316573063	-1.0	1.0	2.0
-3.2389599553836597	10.490861592578918	-1.0	1.0	2.0
-2.395113300212289	5.736567720853802	-1.0	1.0	2.0
-1.9240343516535656	3.7019081863429566	-1.0	1.0	2.0
-1.8909468424635092	3.5756799610227152	-1.0	1.0	2.0
-1.5877198816692681	2.520854422647875	-1.0	1.0	2.0
-1.0471001872921226	1.0964188022271983	-1.0	1.0	2.0
-0.9742886789620648	0.9492384299536455	-1.0	1.0	2.0
-0.5760212387334036	0.33180046747196473	-1.0	1.0	2.0
-0.2397067687491079	0.05745933498413829	-1.0	1.0	2.0
0.21399544771117673	0.045794051641106975	-1.0	1.0	2.0
0.37372443395809407	0.1396699525372978	-1.0	1.0	2.0
0.685074396269898	0.4693269284245652	-1.0	1.0	2.0
1.0213888662541946	1.043235216108029	-1.0	1.0	2.0
1.528921051441279	2.337599581540306	-1.0	1.0	2.0
1.6348200689613972	2.6726366578789476	-1.0	1.0	2.0
1.865235521425574	3.479103550387733	-1.0	1.0	2.0
2.336314469984294	5.458365302657993	-1.0	1.0	2.0
2.4786667241327756	6.143788729323105	-1.0	1.0	2.0
2.9497456726914977	8.700999533562216	-1.0	1.0	2.0
3.2860601426757925	10.798191261282449	-1.0	1.0	2.0
-4.814981194117071	23.184043899701056	-1.5	2.25	3.0
-3.97113453894569	15.769909526407398	-1.5	2.25	3.0
-3.50005559038697	12.250389135799082	-1.5	2.25	3.0
-3.163741120402671	10.009257876926748	-1.5	2.25	3.0
-2.7100389039423893	7.344310860881267	-1.5	2.25	3.0
-2.5503099176954693	6.504080676295872	-1.5	2.25	3.0
-2.238959955383665	5.012941681811623	-1.5	2.25	3.0
-1.902645485399372	3.620059843110612	-1.5	2.25	3.0
-1.3951133002122855	1.9463411204292147	-1.5	2.25	3.0
-1.3620257910222273	1.855114255409724	-1.5	2.25	3.0
-1.2892142826921686	1.662073466697483	-1.5	2.25	3.0
-1.0587988302279943	1.121054962892169	-1.5	2.25	3.0
-0.8909468424635039	0.7937862760956875	-1.5	2.25	3.0
-0.587719881669269	0.34541465930933957	-1.5	2.25	3.0
-0.5546323724792099	0.30761706860191707	-1.5	2.25	3.0
-0.44536762752079007	0.1983523236434972	-1.5	2.25	3.0
-0.047100187292125284	0.0022184276429532803	-1.5	2.25	3.0
0.02571132103793161	0.0006610720295155847	-1.5	2.25	3.0
0.058798830227991594	0.003457302436180178	-1.5	2.25	3.0
0.28921428269216953	0.08364490131314616	-1.5	2.25	3.0
0.3620257910222269	0.13106267336526908	-1.5	2.25	3.0
