E	Esq	M	Msq	N_tot
0.0	0.0	0.0	0.0	0.0
-2.7648535192711052	7.644414983025816	-0.5	0.25	1.0
-1.2394714396128106	1.5362894496158532	-0.5	0.25	1.0
-0.32568836091245146	0.10607290843383924	-0.5	0.25	1.0
2.220446049250313e-16	4.930380657631324e-32	-0.5	0.25	1.0
0.9999999999999988	0.9999999999999976	-0.5	0.25	1.0
1.3745515825507355	1.8893920530927315	-0.5	0.25	1.0
1.9554617372456395	3.8238306058317346	-0.5	0.25	1.0
-4.004324958883917	16.03461837634068	-1.0	1.0	2.0
-3.090541880183562	9.551449113168546	-1.0	1.0	2.0
-2.764853519271108	7.644414983025831	-1.0	1.0	2.0
-1.7648535192711043	3.114707944483602	-1.0	1.0	2.0
-1.5651598005252603	2.4497252011802724	-1.0	1.0	2.0
-1.3903019367203782	1.9329394752484343	-1.0	1.0	2.0
-1.2394714396128133	1.5362894496158597	-1.0	1.0	2.0
-0.8093917820254704	0.6551150568103665	-1.0	1.0	2.0
-0.32568836091244924	0.10607290843383779	-1.0	1.0	2.0
-0.2394714396128106	0.057346570390231985	-1.0	1.0	2.0
0.1350801429379227	0.018246645016129628	-1.0	1.0	2.0
0.6743116390875499	0.4546961866089381	-1.0	1.0	2.0
0.7159902976328318	0.5126421063043511	-1.0	1.0	2.0
1.0000000000000022	1.0000000000000044	-1.0	1.0	2.0
1.0488632216382805	1.1001140577054327	-1.0	1.0	2.0
1.3745515825507348	1.8893920530927295	-1.0	1.0	2.0
1.6297733763331854	2.6561612582044707	-1.0	1.0	2.0
1.9554617372456413	3.8238306058317417	-1.0	1.0	2.0
2.374551582550734	5.638495218194196	-1.0	1.0	2.0
2.9554617372456393	8.734754080323013	-1.0	1.0	2.0
3.3300133197963735	11.088988710021264	-1.0	1.0	2.0
-4.330013319796379	18.74901534961406	-1.5	2.25	3.0
-4.004324958883922	16.034618376340724	-1.5	2.25	3.0
-3.090541880183558	9.551449113168522	-1.5	2.25	3.0
-3.0043249588839265	9.025968458572907	-1.5	2.25	3.0
-2.629773376333188	6.915708010870855	-1.5	2.25	3.0
-2.09054188018356	4.3703653528014135	-1.5	2.25	3.0
-2.0488632216382783	4.197840500981985	-1.5	2.25	3.0
-1.7648535192711075	3.114707944483613	-1.5	2.25	3.0
-1.715990297632823	2.944622701569984	-1.5	2.25	3.0
-1.5651598005252643	2.4497252011802853	-1.5	2.25	3.0
-1.390301936720376	1.9329394752484281	-1.5	2.25	3.0
-1.135080142937917	1.288406930891962	-1.5	2.25	3.0
-0.8093917820254699	0.6551150568103657	-1.5	2.25	3.0
-0.5651598005252634	0.3194056001297555	-1.5	2.25	3.0
-0.3903019367203733	0.15233560180767428	-1.5	2.25	3.0
-0.23947143961280926	0.05734657039023135	-1.5	2.25	3.0
-0.1906082179745301	0.03633149275942597	-1.5	2.25	3.0
0.1350801429379258	0.018246645016130467	-1.5	2.25	3.0
0.19060821797453276	0.03633149275942699	-1.5	2.25	3.0
0.39030193672037505	0.15233560180767566	-1.5	2.25	3.0
0.5651598005252652	0.3194056001297575	-1.5	2.25	3.0
0.6743116390875508	0.4546961866089393	-1.5	2.25	3.0
0.7159902976328283	0.512642106304346	-1.5	2.25	3.0
1.0488632216382836	1.1001140577054391	-1.5	2.25	3.0
1.1350801429379223	1.2884069308919741	-1.5	2.25	3.0
1.629773376333186	2.656161258204473	-1.5	2.25	3.0
1.7159902976328305	2.9446227015700104	-1.5	2.25	3.0
2.0488632216382823	4.197840500982001	-1.5	2.25	3.0
2.0905418801835616	4.370365352801421	-1.5	2.25	3.0
2.374551582550732	5.638495218194185	-1.5	2.25	3.0
2.629773376333188	6.915708010870855	-1.5	2.25	3.0
2.9554617372456393	8.734754080323013	-1.5	2.25	3.0
3.0043249588839216	9.025968458572876	-1.5	2.25	3.0
3.330013319796375	11.088988710021273	-1.5	2.25	3.0
4.3300133197963735	18.749015349614012	-1.5	2.25	3.0
-4.330013319796374	18.74901534961402	-2.0	4.0	4.0
-3.3300133197963744	11.08898871002127	-2.0	4.0	4.0
-3.004324958883921	9.025968458572875	-2.0	4.0	4.0
-2.9554617372456384	8.734754080323007	-2.0	4.0	4.0
-2.629773376333185	6.915708010870841	-2.0	4.0	4.0
-2.374551582550734	5.638495218194196	-2.0	4.0	4.0
-2.0905418801835625	4.370365352801424	-2.0	4.0	4.0
-2.048863221638282	4.197840500981999	-2.0	4.0	4.0
-1.71599029763283	2.9446227015700086	-2.0	4.0	4.0
-1.6297733763331856	2.6561612582044716	-2.0	4.0	4.0
-1.1350801429379214	1.288406930891972	-2.0	4.0	4.0
-1.0488632216382823	1.1001140577054365	-2.0	4.0	4.0
-0.7159902976328327	0.5126421063043524	-2.0	4.0	4.0
-0.6743116390875477	0.4546961866089351	-2.0	4.0	4.0
-0.565159800525266	0.3194056001297585	-2.0	4.0	4.0
-0.39030193672037816	0.15233560180767808	-2.0	4.0	4.0
-0.19060821797453098	0.03633149275942631	-2.0	4.0	4.0
-0.13508014293792314	0.018246645016129746	-2.0	4.0	4.0
0.19060821797452565	0.03633149275942428	-2.0	4.0	4.0
0.23947143961281103	0.0573465703902322	-2.0	4.0	4.0
0.3903019367203724	0.15233560180767358	-2.0	4.0	4.0
0.5651598005252625	0.3194056001297545	-2.0	4.0	4.0
0.8093917820254708	0.6551150568103672	-2.0	4.0	4.0
1.135080142937924	1.288406930891978	-2.0	4.0	4.0
1.390301936720375	1.9329394752484257	-2.0	4.0	4.0
1.5651598005252616	2.449725201180277	-2.0	4.0	4.0
1.7159902976328256	2.9446227015699935	-2.0	4.0	4.0
1.7648535192711083	3.1147079444836163	-2.0	4.0	4.0
2.048863221638282	4.197840500981999	-2.0	4.0	4.0
2.09054188018356	4.3703653528014135	-2.0	4.0	4.0
2.629773376333188	6.915708010870855	-2.0	4.0	4.0
3.004324958883916	9.025968458572843	-2.0	4.0	4.0
3.090541880183565	9.551449113168566	-2.0	4.0	4.0
4.004324958883924	16.034618376340738	-2.0	4.0	4.0
4.330013319796381	18.749015349614073	-2.0	4.0	4.0
-3.3300133197963744	11.08898871002127	-2.5	6.25	5.0
-2.95546173724564	8.734754080323018	-2.5	6.25	5.0
-2.3745515825507355	5.638495218194202	-2.5	6.25	5.0
-1.9554617372456395	3.8238306058317346	-2.5	6.25	5.0
-1.629773376333188	2.6561612582044796	-2.5	6.25	5.0
-1.3745515825507366	1.8893920530927344	-2.5	6.25	5.0
-1.0488632216382832	1.1001140577054382	-2.5	6.25	5.0
-1.0000000000000013	1.0000000000000027	-2.5	6.25	5.0
-0.7159902976328287	0.5126421063043467	-2.5	6.25	5.0
-0.6743116390875481	0.45469618660893574	-2.5	6.25	5.0
-0.1350801429379236	0.018246645016129867	-2.5	6.25	5.0
0.2394714396128137	0.05734657039023348	-2.5	6.25	5.0
0.3256883609124479	0.10607290843383692	-2.5	6.25	5.0
0.809391782025465	0.6551150568103579	-2.5	6.25	5.0
1.2394714396128141	1.536289449615862	-2.5	6.25	5.0
1.3903019367203764	1.9329394752484295	-2.5	6.25	5.0
1.5651598005252612	2.4497252011802755	-2.5	6.25	5.0
1.7648535192711035	3.114707944483599	-2.5	6.25	5.0
2.7648535192711097	7.6444149830258405	-2.5	6.25	5.0
3.0905418801835647	9.551449113168562	-2.5	6.25	5.0
4.004324958883927	16.034618376340767	-2.5	6.25	5.0
-1.95546173724564	3.8238306058317364	-3.0	9.0	6.0
-1.3745515825507346	1.889392053092729	-3.0	9.0	6.0
-1.0000000000000022	1.0000000000000044	-3.0	9.0	6.0
